strategy1
-1,0,3,3,2.500000000000,6.500000000000,10.500000000000,79.457296610010,87.949344187493,11.270502956098,124.342920791983,46.513730127088,-35.006808783963,50.375870788569,-4.603280560659,-15.633868223204,
-1,1,10239,5.000000000000,-71.144953747060,-79.124690302833,53.109314208994,
-1,2,27478,9.000000000000,-175.433962971885,-111.257839909512,126.006143924390,
-1,3,3542,13.000000000000,-210.811580308074,-126.595409495932,53.374993258171,
10239,96264,2,7.000000000000,9.500000000000,34.081907143419,14.290971098018,-27.180993993009,-19.157161828978,11.857982911513,-167.885135832349,
10239,39407,2,7.000000000000,9.500000000000,-15.423923477066,133.976397674230,48.124921495152,38.343771410168,-37.268444951556,97.455299066071,
10239,48198,2,7.000000000000,9.500000000000,-7.029086913161,115.956604081918,75.728730506718,14.437715726155,-125.319001565956,-114.828401658610,
27478,91289,2,11.000000000000,13.500000000000,26.864421974289,41.012866712160,-129.094623214573,-15.932969605727,-26.258196416209,160.931892864969,
27478,26517,2,11.000000000000,13.500000000000,44.129625866640,135.185249103340,69.456785447991,-31.583553656581,-99.939135378894,-9.805601984491,
27478,56345,2,11.000000000000,13.500000000000,-40.854850109982,134.957571606214,-94.571621279570,47.633687834811,-156.176828693124,39.435713570351,
3542,19543,2,15.000000000000,17.500000000000,-7.333558628709,139.525071441565,36.060387263905,15.162668158802,-143.051038490750,-50.713261878579,
3542,86108,2,15.000000000000,19.000000000000,79.547335711840,89.598271909197,-118.736296015652,-69.901933517156,-87.432258800357,58.219829333955,
3542,68980,2,15.000000000000,19.500000000000,139.314470153873,73.909919273470,-54.744436697941,-127.189793229752,-75.263438622705,25.070167129944,
96264,42392,2,11.500000000000,14.000000000000,84.398776019903,13.231107258389,90.885636382067,-80.577428921044,-29.115152467526,142.373507196725,
96264,55069,2,11.500000000000,15.500000000000,61.291899280077,43.858449333143,45.756291244014,-55.686465730429,-75.829591561325,145.096648842742,
39407,91352,2,11.500000000000,15.000000000000,5.883235465928,-92.498080684419,-136.412672948470,5.450377976808,-7.195564552731,-154.084472644111,
39407,17208,2,11.500000000000,14.000000000000,8.395474098319,-9.474228517837,-123.931322761921,-12.427225731563,-95.881779501663,-32.190478581988,
39407,26243,2,11.500000000000,16.500000000000,-89.795545893618,25.514571409827,-106.921150547694,89.008043469577,-129.673482653354,-21.135915883080,
48198,47039,2,11.500000000000,18.000000000000,28.495891382761,68.044465569165,34.319898649660,12.378001903359,37.540818088366,158.093970865679,
48198,87651,2,11.500000000000,15.500000000000,-55.136394887834,48.965644223581,-136.972197628779,58.907081929835,-54.007603150944,120.809655388793,
48198,69308,2,11.500000000000,15.500000000000,-97.626673883621,109.671826681174,75.508039785070,102.038373662843,-107.924351988129,-32.589008130878,
91289,27299,2,15.500000000000,19.500000000000,72.906060299194,44.733480887166,38.480289030321,-72.164262315165,-77.011071547036,-113.712226778566,
91289,63097,2,15.500000000000,18.500000000000,63.853749792724,35.014073545667,-155.030224369130,-63.613269473056,-73.273882818661,50.225808250089,
91289,18517,2,15.500000000000,24.000000000000,94.618643448200,-22.188403898403,-144.735906568728,-87.352668629136,-15.962199598292,-11.564557966658,
26517,5433,2,15.500000000000,20.500000000000,53.938541260292,-26.457523113127,-62.799058893536,-36.469484440124,-31.298787956177,-152.929507313943,
26517,62279,2,15.500000000000,21.000000000000,53.940449000548,64.071548536224,-19.357557212521,-41.653539586560,-124.217061341920,-93.583337750532,
26517,64008,2,15.500000000000,19.500000000000,36.135894087295,101.720499293902,-116.155558660452,-22.391815107979,-166.115137310799,-13.392232976016,
56345,45831,2,15.500000000000,18.500000000000,109.683976856338,44.296402080908,-123.377605391036,-102.138024924012,-49.473737068122,78.727423415911,
56345,56421,2,15.500000000000,20.500000000000,91.182067081989,107.582513558208,50.436532649691,-71.376172161575,-117.504814491260,-102.847281721166,
56345,9701,2,15.500000000000,20.000000000000,129.031264284405,108.969233190901,30.812324332771,-111.417498672212,-113.378658168064,-34.622863171770,
19543,76296,2,19.500000000000,22.500000000000,136.440307221914,68.908126301524,51.924880000236,-127.713285905269,-70.184667936177,-38.514020981624,
19543,59804,2,19.500000000000,23.000000000000,10.464654058993,95.072775907877,-136.472001645879,-2.496799885690,-98.881391580631,140.940356486528,
19543,50228,2,19.500000000000,24.000000000000,-62.952799281255,129.638011815011,-6.938703047945,72.723024210258,-137.422616175964,14.586798378485,
86108,92936,2,21.000000000000,24.000000000000,98.361950720862,95.695278268616,61.741215684902,-88.810060981924,-101.385024770841,-48.007850989959,
86108,81212,2,21.000000000000,24.000000000000,132.792467791786,50.181293993611,67.835057469257,-124.957064649994,-53.777153513026,-59.102432252999,
86108,43868,2,21.000000000000,24.000000000000,158.409617943982,63.236879012147,8.080648291082,-148.814553587972,-69.857339804227,26.517961378066,
68980,36019,2,21.500000000000,24.000000000000,64.784456626290,112.481504303156,-13.271923778992,-57.344354928355,-115.860042763425,22.125616970027,
68980,62758,2,21.500000000000,25.500000000000,118.036672510886,102.111154968539,54.490321228724,-86.670227711695,-71.938015935323,92.738321597278,
68980,37780,2,21.500000000000,25.500000000000,138.508839698641,82.004593270796,48.661922036920,-126.357287643181,-86.547612626670,-33.584128420246,
42392,13634,2,16.000000000000,19.000000000000,-68.858292242104,56.875739802452,-131.781755090543,63.803699522350,-80.579317948677,25.279696864545,
42392,64415,2,16.000000000000,20.000000000000,1.482354352914,152.835829319175,3.275692682810,8.689792404328,-169.952638546739,-25.609253268818,
42392,74109,2,16.000000000000,21.000000000000,-18.388124596954,121.931272295068,-18.633819817910,25.506459718918,-151.414079786906,-58.006928445588,
55069,96692,2,17.500000000000,21.000000000000,106.596210030974,-12.169675918301,-136.074069182089,-104.347955689594,17.463820958518,4.173053868926,
55069,88578,2,17.500000000000,21.000000000000,-17.537381884892,142.498616830543,-56.849278779984,25.576592311696,-155.432959202838,26.870790826383,
55069,51498,2,17.500000000000,22.000000000000,165.682225952275,10.049609280385,-20.408968011965,-154.998420902953,-12.581852687289,10.731206331182,
91352,38970,2,17.000000000000,22.000000000000,-113.497915553171,82.122982516151,-25.709837742429,102.549487206537,-99.820484819627,89.133305675747,
91352,49839,2,17.000000000000,21.500000000000,-109.627069760679,94.012488471950,47.779129267463,96.523807551312,-108.442582871982,79.360133655350,
91352,72910,2,17.000000000000,21.500000000000,-61.233363704307,68.303024235135,87.964669114602,78.577464968904,-64.918148023321,-118.205780411780,
17208,53214,2,16.000000000000,21.500000000000,94.330019841717,72.228168763732,125.929178564400,-80.120128470853,-75.816483659350,-128.476761832042,
17208,85106,2,16.000000000000,23.000000000000,-9.164936482787,58.031926858791,-105.309685671623,24.641974702355,-51.547802835230,161.791802954104,
17208,20794,2,16.000000000000,30.500000000000,26.131818544462,95.319631552114,142.968622539645,-15.537133377062,-55.462866058694,-41.777632268638,
26243,46013,2,18.500000000000,23.500000000000,17.258856070739,-26.978636098851,-2.261897378953,19.771346608014,18.025692090796,-156.541769126192,
26243,3036,2,18.500000000000,22.000000000000,-100.948738308236,17.968494028343,59.159057242862,101.800503793358,-30.263058326025,-108.675333004594,
26243,19414,2,18.500000000000,25.500000000000,1.683676892728,53.036112519547,-164.064413541158,14.533042629616,-72.585045398764,138.636474121234,
47039,72529,2,20.000000000000,28.000000000000,34.871818620739,-30.154812368903,-67.980706390662,-33.679895374504,-96.206364848753,-134.095290527650,
47039,19472,2,20.000000000000,27.500000000000,-43.999168641129,10.985726616298,-74.675624091638,34.455442841924,-135.241147563683,-97.097959327384,
47039,80962,2,20.000000000000,28.500000000000,-16.013859020478,-6.884765343571,-150.128183223077,33.437465582809,-125.790828929139,-115.214980482450,
87651,16901,2,17.500000000000,20.000000000000,20.615241588952,-73.667255698506,50.876953093163,-7.207623082916,110.535697921128,77.572549677254,
87651,51919,2,17.500000000000,20.000000000000,-91.701036362689,-22.595254072987,-45.782045698589,86.470030579481,23.979286556500,39.960338314388,
87651,27238,2,17.500000000000,20.000000000000,-74.994525894907,10.785028334868,-42.949955981798,72.832975822672,-10.428715790326,18.150783184584,
69308,52678,2,17.500000000000,20.500000000000,-118.184111930084,-99.158565796434,-42.453908059134,111.100618419793,94.443403106359,-27.539168359513,
69308,35892,2,17.500000000000,23.000000000000,-107.584952925789,-0.865615155346,-129.600347098420,100.190440059464,-4.590180076961,101.499805221549,
69308,24770,2,17.500000000000,28.500000000000,-14.328069476518,76.818733719420,-155.865560276197,38.053357892588,-102.642932492641,59.069207282147,
27299,48250,2,21.500000000000,25.000000000000,135.075853855050,-67.309458170721,-64.195372373134,-131.606203252952,65.632782368996,47.901645789728,
27299,2347,2,21.500000000000,25.000000000000,141.429607622412,-65.284244271694,-79.253059371222,-136.906374412351,61.307589577459,50.246001309585,
27299,90772,2,21.500000000000,27.000000000000,157.704161248105,37.835829205811,-15.082997094195,-137.691451984547,-16.723464719691,81.500798867428,
63097,2955,2,20.500000000000,23.500000000000,165.117232382498,32.261639710875,-20.939684438290,-155.232374652623,-35.380728598778,-20.034393497252,
63097,53076,2,20.500000000000,26.000000000000,42.622288058142,113.570686032846,-106.922630341258,-25.947825663180,-125.193032408430,84.570948264583,
63097,3441,2,20.500000000000,27.000000000000,-1.314615718829,130.922921199049,-113.218620505385,19.404355813926,-145.485822773209,63.218552929420,
18517,39430,2,26.000000000000,28.500000000000,102.252401918389,14.248239574850,-40.473274863984,-99.203388934443,-16.694589259065,62.812298044803,
18517,97213,2,26.000000000000,30.500000000000,142.762859739880,68.461335203910,-59.760009395188,-120.078566174778,-59.914014471002,-10.148127063474,
18517,18836,2,26.000000000000,31.500000000000,136.894777908285,56.556054688017,-91.283513085157,-120.617274604502,-58.476505918431,58.784170416216,
5433,59022,2,22.500000000000,28.000000000000,130.110136152399,27.373590071041,28.612476165491,-130.673368817373,-26.592125209009,89.838975148851,
5433,10677,2,22.500000000000,27.500000000000,-1.404306322905,133.223471632705,-18.897341248919,5.726526156150,-147.662096444698,64.509759014672,
